Order_ID,Shipping_Mode,Days_for_shipping_real,Days_for_shipment_scheduled,Order_Item_Quantity,Sales,Order_Profit_Per_Order,Category_Name,Order_Region,Order_Date,Shipping_Date
100837,Second Class,2,2,5.0,191.46,-2.17,Clothing,South,2017-07-27 06:11:53.513513504,2017-07-29 06:11:53.513513504
100838,Standard Class,4,5,1.0,380.41,3.7,Sports,East,2018-09-19 16:44:41.081081072,2018-09-23 16:44:41.081081072
100839,First Class,7,2,3.0,156.06,22.01,Electronic Supplies,Central,2017-06-13 09:56:45.405405408,2017-06-20 09:56:45.405405408
100840,First Class,3,1,1.0,147.42,6.46,Clothing,Central,2017-12-14 13:24:19.459459456,2017-12-17 13:24:19.459459456
100841,Standard Class,4,3,2.0,75.41,19.18,Sports,Central,2017-03-08 22:59:27.567567568,2017-03-12 22:59:27.567567568
100842,First Class,4,1,2.0,114.45,13.24,Clothing,Central,2017-11-25 13:25:45.945945936,2017-11-29 13:25:45.945945936
100843,Standard Class,4,5,5.0,145.55,0.26,Sports,West,2017-09-25 04:16:34.594594592,2017-09-29 04:16:34.594594592
100844,Same Day,5,0,1.0,77.09,1.43,Electronic Supplies,Central,2015-05-24 05:21:26.486486486,2015-05-29 05:21:26.486486486
100845,Standard Class,7,5,1.0,81.76,15.88,Electronic Supplies,East,2018-03-21 00:21:37.297297296,2018-03-28 00:21:37.297297296
100846,Standard Class,3,4,2.0,176.24,18.31,Sports,East,2017-11-28 11:34:46.486486480,2017-12-01 11:34:46.486486480
100847,Standard Class,2,3,1.0,51.82,9.81,Clothing,West,2017-04-17 10:01:04.864864864,2017-04-19 10:01:04.864864864
100848,Same Day,3,0,1.0,97.37,7.86,Electronic Supplies,West,2016-08-16 08:28:49.729729728,2016-08-19 08:28:49.729729728
100849,First Class,6,2,3.0,610.32,39.78,Sports,West,2017-01-03 15:41:15.675675672,2017-01-09 15:41:15.675675672
100850,First Class,5,2,1.0,137.75,27.49,Clothing,South,2015-03-10 16:31:42.702702702,2015-03-15 16:31:42.702702702
100851,Standard Class,3,4,1.0,126.98,5.25,Clothing,Central,2015-02-16 18:24:08.648648648,2015-02-19 18:24:08.648648648
100852,Second Class,6,2,3.0,137.35,20.48,Electronic Supplies,East,2018-02-12 11:29:00.540540544,2018-02-18 11:29:00.540540544
100853,Standard Class,6,4,2.0,138.77,12.91,Electronic Supplies,East,2018-05-11 03:59:16.756756752,2018-05-17 03:59:16.756756752
100854,Second Class,6,3,1.0,250.55,45.17,Clothing,East,2015-10-20 07:00:54.054054052,2015-10-26 07:00:54.054054052
100855,Standard Class,7,3,1.0,239.41,61.16,Sports,West,2015-07-15 20:03:36.216216216,2015-07-22 20:03:36.216216216
100856,Standard Class,3,4,3.0,133.75,10.52,Electronic Supplies,East,2015-02-09 11:01:37.297297297,2015-02-12 11:01:37.297297297
100857,Standard Class,5,5,1.0,150.06,9.94,Clothing,East,2018-07-10 02:03:57.837837840,2018-07-15 02:03:57.837837840
100858,Standard Class,4,3,2.0,404.76,66.08,Clothing,East,2015-12-03 03:16:02.162162160,2015-12-07 03:16:02.162162160
100859,First Class,6,1,1.0,64.61,1.51,Sports,South,2016-12-15 15:42:42.162162160,2016-12-21 15:42:42.162162160
100860,Standard Class,5,4,3.0,166.1,39.75,Clothing,South,2018-02-02 05:57:28.648648640,2018-02-07 05:57:28.648648640
100861,Second Class,5,2,2.0,188.28,42.49,Clothing,East,2016-07-06 10:22:42.162162160,2016-07-11 10:22:42.162162160
100862,Standard Class,5,5,3.0,104.08,3.13,Sports,Central,2016-02-25 21:37:17.837837840,2016-03-01 21:37:17.837837840
100863,First Class,3,2,4.0,160.0,-2.66,Electronic Supplies,South,2016-09-02 21:22:52.972972968,2016-09-05 21:22:52.972972968
100864,Standard Class,4,5,3.0,95.34,1.64,Sports,South,2017-09-12 00:36:02.162162160,2017-09-16 00:36:02.162162160
100865,Standard Class,8,5,1.0,260.91,4.79,Sports,Central,2016-07-25 10:21:15.675675672,2016-08-02 10:21:15.675675672
100866,First Class,7,1,1.0,72.25,12.58,Clothing,East,2017-05-15 04:26:40.000000000,2017-05-22 04:26:40.000000000
100867,Standard Class,2,3,2.0,343.96,80.46,Clothing,South,2016-12-28 19:23:14.594594592,2016-12-30 19:23:14.594594592
100868,Standard Class,3,3,1.0,164.41,28.48,Sports,West,2015-07-21 16:21:37.297297296,2015-07-24 16:21:37.297297296
100869,Second Class,3,3,1.0,128.87,11.74,Clothing,Central,2015-04-01 14:39:16.756756756,2015-04-04 14:39:16.756756756
100870,Second Class,5,3,4.0,89.74,12.33,Electronic Supplies,West,2016-11-19 08:21:37.297297296,2016-11-24 08:21:37.297297296
100871,Standard Class,6,3,2.0,336.95,13.62,Clothing,South,2017-08-03 13:34:24.864864864,2017-08-09 13:34:24.864864864
100872,Standard Class,3,4,2.0,112.88,22.33,Clothing,South,2015-07-07 01:36:34.594594594,2015-07-10 01:36:34.594594594
100873,First Class,4,1,3.0,80.74,11.67,Clothing,West,2018-11-27 09:16:23.783783776,2018-12-01 09:16:23.783783776
100874,Standard Class,6,3,3.0,341.54,58.7,Electronic Supplies,West,2017-01-29 23:02:20.540540536,2017-02-04 23:02:20.540540536
100875,Standard Class,5,5,1.0,95.79,4.96,Clothing,Central,2018-05-09 16:54:46.486486480,2018-05-14 16:54:46.486486480
100876,Standard Class,4,4,4.0,162.16,15.65,Clothing,South,2018-11-06 22:13:20.000000000,2018-11-10 22:13:20.000000000
100877,Second Class,5,2,1.0,293.6,49.33,Clothing,Central,2015-04-04 12:48:17.297297297,2015-04-09 12:48:17.297297297
100878,First Class,4,1,3.0,191.08,43.08,Electronic Supplies,South,2018-04-01 16:57:39.459459456,2018-04-05 16:57:39.459459456
100879,Standard Class,3,3,4.0,531.15,32.59,Clothing,East,2015-01-21 11:03:03.783783783,2015-01-24 11:03:03.783783783
100880,Standard Class,5,5,3.0,100.21,17.28,Clothing,South,2015-08-16 23:42:42.162162160,2015-08-21 23:42:42.162162160
100881,Standard Class,5,4,3.0,150.38,7.98,Clothing,Central,2015-02-28 11:00:10.810810811,2015-03-05 11:00:10.810810811
100882,First Class,6,1,1.0,158.13,44.18,Sports,East,2016-12-20 00:56:12.972972968,2016-12-26 00:56:12.972972968
100883,Standard Class,5,5,2.0,258.22,19.83,Clothing,Central,2016-07-07 21:27:12.432432432,2016-07-12 21:27:12.432432432
100884,Standard Class,5,5,3.0,398.46,64.34,Clothing,West,2015-10-01 07:02:20.540540540,2015-10-06 07:02:20.540540540
100885,Second Class,3,3,2.0,180.88,22.29,Clothing,South,2018-01-20 02:16:56.216216208,2018-01-23 02:16:56.216216208
100886,Standard Class,4,4,4.0,157.67,50.21,Sports,West,2015-11-12 16:12:58.378378376,2015-11-16 16:12:58.378378376
100887,First Class,1,1,2.0,65.76,8.44,Sports,East,2018-03-02 00:23:03.783783776,2018-03-03 00:23:03.783783776
100888,Standard Class,3,3,1.0,185.5,12.76,Sports,Central,2015-03-17 23:54:14.054054054,2015-03-20 23:54:14.054054054
100889,Standard Class,5,3,1.0,112.99,,Electronic Supplies,South,2018-07-07 03:54:57.297297296,2018-07-12 03:54:57.297297296
100890,Standard Class,9,3,2.0,257.75,41.08,Electronic Supplies,West,2016-05-07 12:18:01.081081080,2016-05-16 12:18:01.081081080
100891,Second Class,2,3,2.0,132.12,12.87,Clothing,West,2017-12-29 04:09:22.162162160,2017-12-31 04:09:22.162162160
100892,Second Class,4,2,3.0,147.46,3.31,Sports,West,2017-11-16 18:58:44.324324320,2017-11-20 18:58:44.324324320
100893,Second Class,6,2,3.0,66.74,4.52,Sports,West,2017-11-24 02:21:15.675675680,2017-11-30 02:21:15.675675680
100894,Standard Class,3,3,4.0,53.12,9.59,Electronic Supplies,East,2016-03-07 03:08:49.729729728,2016-03-10 03:08:49.729729728
100895,First Class,4,1,4.0,578.04,-17.22,Clothing,West,2017-10-21 11:37:39.459459456,2017-10-25 11:37:39.459459456
100896,Standard Class,5,4,4.0,187.6,16.91,Sports,West,2016-01-02 19:50:37.837837836,2016-01-07 19:50:37.837837836
100897,Standard Class,5,4,1.0,224.26,42.52,Clothing,South,2017-11-27 00:30:16.216216208,2017-12-02 00:30:16.216216208
100898,Second Class,3,2,3.0,95.3,9.77,Electronic Supplies,South,2016-11-04 17:36:34.594594592,2016-11-07 17:36:34.594594592
100899,Standard Class,4,4,1.0,304.63,86.48,Clothing,Central,2016-10-26 23:09:32.972972968,2016-10-30 23:09:32.972972968
100900,Standard Class,6,5,1.0,270.92,-8.01,Clothing,East,2018-12-26 14:46:29.189189184,2019-01-01 14:46:29.189189184
100901,Standard Class,4,3,3.0,102.35,3.39,Clothing,Central,2018-04-06 02:11:10.270270272,2018-04-10 02:11:10.270270272
100902,Standard Class,1,3,2.0,86.6,-6.51,Clothing,Central,2018-06-13 18:42:52.972972976,2018-06-14 18:42:52.972972976
100903,Standard Class,5,5,1.0,107.11,28.87,Sports,West,2016-01-29 03:11:42.702702700,2016-02-03 03:11:42.702702700
100904,First Class,2,1,1.0,169.29,5.82,Clothing,South,2015-10-21 18:05:24.324324324,2015-10-23 18:05:24.324324324
100905,Standard Class,5,5,1.0,192.22,-9.41,Clothing,Central,2015-08-24 07:05:13.513513512,2015-08-29 07:05:13.513513512
100906,Second Class,3,2,5.0,176.79,10.79,Electronic Supplies,East,2017-03-22 02:40:00.000000000,2017-03-25 02:40:00.000000000
100907,Second Class,7,2,1.0,401.09,-0.57,Clothing,South,2017-12-01 09:43:47.027027024,2017-12-08 09:43:47.027027024
100908,Standard Class,4,4,1.0,108.34,6.68,Sports,South,2016-08-09 01:06:18.378378376,2016-08-13 01:06:18.378378376
100909,Standard Class,4,5,2.0,85.09,9.64,Clothing,East,2017-10-22 22:42:09.729729728,2017-10-26 22:42:09.729729728
100910,Standard Class,3,5,2.0,172.44,30.07,Clothing,West,2016-11-26 15:44:08.648648648,2016-11-29 15:44:08.648648648
100911,First Class,3,2,5.0,57.37,5.51,Electronic Supplies,East,2018-04-14 20:38:11.891891888,2018-04-17 20:38:11.891891888
100912,Standard Class,6,4,1.0,271.03,30.36,Sports,Central,2018-01-31 18:52:58.378378368,2018-02-06 18:52:58.378378368
100913,First Class,9,1,2.0,183.77,11.66,Clothing,Central,2015-06-03 10:52:58.378378378,2015-06-12 10:52:58.378378378
100914,Standard Class,4,4,3.0,138.42,-1.51,Electronic Supplies,Central,2017-04-05 17:25:02.702702704,2017-04-09 17:25:02.702702704
100915,First Class,4,1,5.0,133.51,-5.04,Electronic Supplies,East,2016-07-22 12:12:15.135135136,2016-07-26 12:12:15.135135136
100916,Standard Class,5,4,3.0,311.53,25.18,Electronic Supplies,South,2015-01-02 11:04:30.270270270,2015-01-07 11:04:30.270270270
100917,Standard Class,6,5,4.0,305.15,35.63,Clothing,West,2018-10-01 09:20:43.243243232,2018-10-07 09:20:43.243243232
100918,Second Class,5,3,1.0,146.92,11.01,Clothing,East,2018-12-06 03:43:25.405405408,2018-12-11 03:43:25.405405408
100919,Second Class,4,2,2.0,253.32,-8.8,Sports,East,2017-03-30 21:07:01.621621616,2017-04-03 21:07:01.621621616
100920,Standard Class,4,4,2.0,302.23,38.11,Sports,Central,2015-04-27 22:00:21.621621622,2015-05-01 22:00:21.621621622
100921,Second Class,5,2,4.0,214.45,51.54,Clothing,West,2015-10-27 14:23:25.405405404,2015-11-01 14:23:25.405405404
100922,Standard Class,1,5,1.0,150.87,15.21,Sports,South,2015-02-19 16:33:09.189189189,2015-02-20 16:33:09.189189189
100923,Second Class,5,2,1.0,220.91,14.06,Clothing,Central,2018-02-06 15:10:59.459459456,2018-02-11 15:10:59.459459456
100924,Second Class,4,3,2.0,87.76,9.23,Clothing,Central,2017-01-12 10:08:17.297297296,2017-01-16 10:08:17.297297296
100925,Standard Class,6,5,1.0,180.59,3.91,Clothing,West,2016-09-16 01:03:25.405405400,2016-09-22 01:03:25.405405400
100926,Standard Class,2,3,1.0,148.19,2.44,Sports,West,2016-10-25 12:05:02.702702704,2016-10-27 12:05:02.702702704
100927,Standard Class,5,5,6.0,133.83,19.55,Clothing,East,2016-06-18 21:28:38.918918920,2016-06-23 21:28:38.918918920
100928,First Class,4,2,2.0,56.14,10.62,Electronic Supplies,West,2015-05-13 23:49:54.594594594,2015-05-17 23:49:54.594594594
100929,First Class,5,2,3.0,88.42,8.69,Sports,West,2016-05-10 10:27:01.621621624,2016-05-15 10:27:01.621621624
100930,Standard Class,2,5,3.0,125.73,-6.02,Sports,Central,2018-08-03 22:20:32.432432432,2018-08-05 22:20:32.432432432
100931,Standard Class,5,3,2.0,308.52,42.66,Electronic Supplies,East,2017-04-04 06:20:32.432432432,2017-04-09 06:20:32.432432432
100932,Second Class,5,2,1.0,207.64,57.18,Sports,East,2016-05-19 04:54:03.243243240,2016-05-24 04:54:03.243243240
100933,Same Day,5,0,1.0,317.6,28.74,Electronic Supplies,South,2018-02-08 02:15:29.729729728,2018-02-13 02:15:29.729729728
100934,First Class,5,2,2.0,386.79,37.04,Clothing,South,2015-12-19 05:05:35.135135136,2015-12-24 05:05:35.135135136
100935,Standard Class,5,3,3.0,213.59,8.58,Clothing,South,2015-01-19 23:58:33.513513513,2015-01-24 23:58:33.513513513
100936,Standard Class,6,5,2.0,188.89,28.05,Clothing,West,2016-04-05 08:38:55.135135136,2016-04-11 08:38:55.135135136
100937,Standard Class,3,4,1.0,91.61,5.16,Clothing,West,2017-05-26 21:02:42.162162160,2017-05-29 21:02:42.162162160
100938,Second Class,6,3,2.0,627.24,120.25,Electronic Supplies,West,2016-07-19 14:03:14.594594592,2016-07-25 14:03:14.594594592
100939,Standard Class,4,4,5.0,68.61,3.94,Clothing,South,2016-02-03 23:29:43.783783784,2016-02-07 23:29:43.783783784
100940,First Class,2,2,4.0,186.27,25.58,Sports,Central,2015-08-31 14:27:44.864864864,2015-09-02 14:27:44.864864864
100941,Standard Class,2,5,4.0,296.28,31.49,Sports,East,2018-05-12 15:03:47.027027024,2018-05-14 15:03:47.027027024
100942,First Class,4,1,4.0,298.98,70.08,Sports,West,2018-12-20 18:28:28.108108096,2018-12-24 18:28:28.108108096
100943,First Class,6,2,2.0,81.39,11.62,Clothing,West,2017-08-02 02:29:54.594594592,2017-08-08 02:29:54.594594592
100944,Second Class,5,3,3.0,131.24,29.0,Sports,Central,2018-04-10 11:24:41.081081072,2018-04-15 11:24:41.081081072
100945,Standard Class,6,5,1.0,102.58,12.18,Clothing,West,2016-12-08 08:20:10.810810808,2016-12-14 08:20:10.810810808
100946,Standard Class,4,4,3.0,47.59,4.58,Clothing,West,2018-12-03 05:34:24.864864864,2018-12-07 05:34:24.864864864
100947,Standard Class,4,4,3.0,187.68,20.07,Sports,East,2017-01-06 13:50:16.216216216,2017-01-10 13:50:16.216216216
100948,Second Class,3,3,1.0,108.15,5.22,Sports,West,2018-04-29 11:23:14.594594592,2018-05-02 11:23:14.594594592
100949,Second Class,4,3,4.0,458.78,69.98,Clothing,East,2015-12-22 03:14:35.675675676,2015-12-26 03:14:35.675675676
100950,First Class,4,1,5.0,257.2,14.09,Electronic Supplies,South,2017-04-07 04:29:32.972972968,2017-04-11 04:29:32.972972968
100951,First Class,2,2,1.0,177.13,21.08,Clothing,East,2018-07-02 18:41:26.486486480,2018-07-04 18:41:26.486486480
100952,First Class,3,2,4.0,126.82,22.63,Clothing,West,2017-04-01 08:11:31.891891888,2017-04-04 08:11:31.891891888
100953,Standard Class,5,3,1.0,185.83,43.98,Clothing,Central,2017-09-29 13:30:05.405405408,2017-10-04 13:30:05.405405408
100954,Second Class,5,2,3.0,146.01,17.96,Sports,Central,2015-10-04 05:11:21.081081080,2015-10-09 05:11:21.081081080
100955,Standard Class,9,3,2.0,180.4,32.27,Sports,West,2018-02-16 20:42:31.351351344,2018-02-25 20:42:31.351351344
100956,Standard Class,7,3,2.0,593.52,100.51,Clothing,East,2017-10-18 13:28:38.918918912,2017-10-25 13:28:38.918918912
100957,First Class,5,2,5.0,86.31,6.85,Clothing,East,2016-11-25 04:39:38.378378376,2016-11-30 04:39:38.378378376
100958,Standard Class,4,4,4.0,154.53,43.06,Sports,Central,2017-09-22 06:07:34.054054048,2017-09-26 06:07:34.054054048
100959,Standard Class,5,5,4.0,272.91,17.44,Clothing,South,2017-01-15 08:17:17.837837832,2017-01-20 08:17:17.837837832
100960,Second Class,6,3,1.0,132.94,15.59,Clothing,West,2015-03-26 18:21:15.675675675,2015-04-01 18:21:15.675675675
100961,Standard Class,2,5,5.0,481.71,109.03,Sports,Central,2016-11-23 17:35:08.108108104,2016-11-25 17:35:08.108108104
100962,First Class,4,1,1.0,268.0,60.13,Clothing,West,2017-03-29 10:02:31.351351352,2017-04-02 10:02:31.351351352
100963,Standard Class,6,5,4.0,108.06,12.01,Electronic Supplies,South,2018-06-05 00:15:51.351351344,2018-06-11 00:15:51.351351344
100964,Standard Class,4,4,2.0,196.89,37.26,Clothing,West,2017-12-27 17:04:51.891891888,2017-12-31 17:04:51.891891888
100965,Standard Class,5,5,1.0,109.07,10.04,Sports,East,2016-01-04 06:55:08.108108108,2016-01-09 06:55:08.108108108
100966,Standard Class,5,5,3.0,102.74,7.28,Clothing,West,2015-01-31 16:34:35.675675675,2015-02-05 16:34:35.675675675
100967,Second Class,3,2,1.0,157.41,2.04,Electronic Supplies,Central,2016-04-02 10:29:54.594594592,2016-04-05 10:29:54.594594592
100968,Standard Class,4,5,1.0,392.07,65.83,Clothing,East,2016-11-01 19:27:34.054054048,2016-11-05 19:27:34.054054048
100969,First Class,4,1,2.0,279.93,49.36,Sports,Central,2015-08-22 20:00:43.243243244,2015-08-26 20:00:43.243243244
100970,Standard Class,1,3,1.0,169.92,10.97,Sports,West,2016-02-08 08:43:14.594594592,2016-02-09 08:43:14.594594592
100971,First Class,1,2,1.0,286.51,37.66,Clothing,Central,2018-10-27 16:41:48.108108096,2018-10-28 16:41:48.108108096
100972,Second Class,6,3,1.0,205.33,66.13,Clothing,South,2015-10-07 03:20:21.621621620,2015-10-13 03:20:21.621621620
100973,Second Class,3,2,2.0,80.61,16.26,Sports,East,2016-07-16 15:54:14.054054056,2016-07-19 15:54:14.054054056
100974,Standard Class,4,4,1.0,156.91,5.94,Electronic Supplies,Central,2018-03-22 11:26:07.567567568,2018-03-26 11:26:07.567567568
100975,Standard Class,3,4,3.0,164.42,31.26,Clothing,East,2016-08-26 14:00:21.621621616,2016-08-29 14:00:21.621621616
100976,Standard Class,7,4,1.0,282.9,10.82,Clothing,Central,2016-12-18 13:51:42.702702704,2016-12-25 13:51:42.702702704
100977,First Class,3,1,5.0,119.32,-14.51,Electronic Supplies,East,2016-05-16 06:45:02.702702704,2016-05-19 06:45:02.702702704
100978,Standard Class,4,3,4.0,95.28,10.33,Clothing,East,2018-01-28 20:43:57.837837840,2018-02-01 20:43:57.837837840
100979,Standard Class,6,4,1.0,167.4,39.35,Electronic Supplies,Central,2016-03-26 03:07:23.243243240,2016-04-01 03:07:23.243243240
100980,First Class,6,2,4.0,113.35,25.14,Sports,Central,2017-08-24 00:37:28.648648640,2017-08-30 00:37:28.648648640
100981,Standard Class,3,3,4.0,139.73,19.59,Sports,East,2015-07-09 23:45:35.135135134,2015-07-12 23:45:35.135135134
100982,Second Class,6,3,6.0,163.6,10.91,Clothing,Central,2017-08-26 22:46:29.189189184,2017-09-01 22:46:29.189189184
100983,Standard Class,4,3,3.0,134.43,20.02,Clothing,West,2018-06-26 22:23:25.405405408,2018-06-30 22:23:25.405405408
100984,Standard Class,4,4,1.0,322.49,28.53,Sports,West,2015-05-25 16:25:56.756756756,2015-05-29 16:25:56.756756756
100985,Second Class,3,2,3.0,432.37,29.79,Electronic Supplies,West,2016-06-27 15:55:40.540540536,2016-06-30 15:55:40.540540536
100986,Standard Class,2,4,3.0,302.14,58.91,Electronic Supplies,East,2015-05-08 03:31:53.513513514,2015-05-10 03:31:53.513513514
100987,First Class,5,1,3.0,54.53,3.7,Clothing,West,2016-10-31 08:23:03.783783784,2016-11-05 08:23:03.783783784
100988,Standard Class,4,5,2.0,113.6,22.74,Clothing,South,2016-04-27 06:46:29.189189184,2016-05-01 06:46:29.189189184
100989,Standard Class,4,3,4.0,153.53,9.61,Clothing,Central,2015-11-09 18:03:57.837837836,2015-11-13 18:03:57.837837836
100990,Second Class,5,2,5.0,51.93,14.26,Electronic Supplies,Central,2016-11-12 00:59:05.945945944,2016-11-17 00:59:05.945945944
100991,Second Class,5,3,1.0,97.58,-2.07,Clothing,Central,2015-06-26 20:05:02.702702702,2015-07-01 20:05:02.702702702
100992,First Class,3,1,1.0,152.26,5.09,Clothing,Central,2017-06-16 08:05:45.945945936,2017-06-19 08:05:45.945945936
100993,Standard Class,5,3,1.0,128.79,12.57,Clothing,Central,2015-01-30 05:30:05.405405405,2015-02-04 05:30:05.405405405
100994,First Class,3,1,4.0,173.4,-8.45,Clothing,West,2017-10-20 00:33:09.189189184,2017-10-23 00:33:09.189189184
100995,Standard Class,5,5,3.0,70.28,-6.72,Electronic Supplies,East,2015-04-14 18:19:49.189189189,2015-04-19 18:19:49.189189189
100996,Standard Class,5,3,3.0,127.84,-6.14,Sports,South,2015-06-04 21:57:28.648648648,2015-06-09 21:57:28.648648648
100997,Second Class,7,2,2.0,190.33,16.49,Clothing,Central,2016-01-30 14:16:12.972972972,2016-02-06 14:16:12.972972972
100998,Standard Class,2,5,3.0,173.58,15.39,Clothing,East,2018-06-10 20:33:52.432432432,2018-06-12 20:33:52.432432432
100999,Same Day,2,0,2.0,230.55,31.5,Clothing,South,2016-09-27 17:39:27.567567568,2016-09-29 17:39:27.567567568
100999,Same Day,2,0,2.0,230.55,31.5,Clothing,South,2016-09-27 17:39:27.567567568,2016-09-29 17:39:27.567567568
